concepts,phrases,cosine similarity
appearance,appearance of the cervix,0.2790457010269165
appearance,baggy appearance to both native distal ureters,0.19175025820732117
appearance,appearance to both native distal ureters,0.18731336295604706
appearance,appearance to both native distal ureters of transplant,0.18636444211006165
heating pad,heating pad on the plastic,0.8020517230033875
heating pad,heating pad onto the shoulder,0.7615901231765747
heating pad,heating pad on the plastic bag,0.7547805309295654
dry heaves,dry heaves with a small amount,0.8824137449264526
dry heaves,resultant dry heaves,0.8192636966705322
dry heaves,dry heaves with a small amount of stomach,0.7689439058303833
heaves,heaves with a small amount of stomach,0.623233437538147
heaves,heaves with a small amount of stomach bile,0.5841182470321655
bags,grocery bags,0.81614089012146
bags,bags of rock,0.7588521242141724
bags,bags eye,0.6516703367233276
bags,bags of rock salt,0.6508859395980835
bags,bags of clear solution,0.6385690569877625
bags,bags under eyes,0.6046630144119263
bags,bags eye compresses,0.5083905458450317
bags,bags of saline through an iv,0.4296167492866516
saline,saline drip,0.8128032684326172
saline,iv saline drip,0.7004374265670776
pinching,pinching feeling,0.8627574443817139
pinching,pinching sensations,0.7808142900466919
pinching,weird pinching sensations,0.6722644567489624
pinching,pinching feeling in the left side,0.6438037157058716
fabric,fabric mask for the entire test,0.49434301257133484
risk factor,risk factor for hd,0.6964741945266724
risk factor,risk factor with aidulan,0.666742742061615
pvcs,pvcs for that matter,0.9016258716583252
pvcs,pvcs from the minute,0.7968175411224365
variable,harmless variable,0.5820828676223755
variable,variable in the growth,0.5542151927947998
variable,variable heart rate,0.46131429076194763
variable,variable whole food,0.4532342553138733
variable,harmless variable in the growth,0.40341413021087646
variable,variable in the growth of the human body,0.3157070279121399
variable,variable whole food diet,0.30999213457107544
variable,variable whole food diet with no sugar,0.16845977306365967
sinus rhythm,sinus rhythm without assistance,0.8998079895973206
svt,thanks to svt,0.8181780576705933
svt,svt episode,0.7922857999801636
svt,svt episodes,0.782623291015625
svt,svt attacks,0.7510288953781128
svt,svt episode on the way,0.7316383719444275
svt,svt short spurts,0.6204971075057983
relaxed,relaxed symptoms,0.7193601131439209
relaxed,relaxed state for a long time,0.6984958648681641
monitor,monitor at home,0.7800933122634888
monitor,monitor test,0.7584842443466187
monitor,bs monitor,0.7472034692764282
monitor,monitor tomorrow,0.7453140616416931
monitor,monitor for a week,0.6977889537811279
monitor,hr monitor,0.6400494575500488
monitor,monitor cardiologist,0.51502525806427
cold sweats,cold sweats at night,0.7530375719070435
cold sweats,cold sweats throughout the night,0.7269965410232544
cold sweats,cold sweats throughout the night blurry vision,0.6421301364898682
ekg,ekg chest,0.8677862882614136
ekg,ekg chest xray,0.6909051537513733
ekg,ekg pre-surgery,0.6826459765434265
troponin t,troponin t levels,0.8341441750526428
holter monitor,hr holter monitor,0.9267170429229736
holter monitor,holter monitor test,0.850068211555481
holter monitor,holter monitor cardiologist,0.7651671767234802
immature,immature habit,0.746290922164917
benign,benign reasons,0.7143853902816772
benign,benign fatty,0.6547171473503113
benign,benign pac,0.6324974894523621
benign,benign fascinations,0.6071279644966125
benign,benign fatty tissue,0.5604729652404785
benign,benign pituitary gland,0.48343425989151
benign,benign pituitary gland tumour,0.4212729334831238
benign,benign multiple fibroadenomas,0.40413302183151245
benign,benign cranial hypertension,0.3738778829574585
path,arduous path,0.7153137922286987
path,natrual path,0.6610622406005859
path,path medicine,0.622597873210907
path,path for healing,0.4603124260902405
path,natrual path medicine,0.33787310123443604
artery,artery on the top left,0.8049113750457764
artery,artery flow,0.7978420257568359
artery,artery flow cuts,0.662889838218689
artery,coranary artery,0.6387234926223755
completion,completion of nap( afternoon,0.42322349548339844
completion,completion of nap( afternoon sleep,0.3947403132915497
ecg monitor,ecg monitor,0.9999997019767761
forwards,forwards to gp,0.7062230706214905
forwards,forwards on the toes,0.6782408356666565
forwards,forwards to the future as each day,0.5006929636001587
forwards,forwards to gp with scary syntoms,0.49075615406036377
sick sinus,sick sinus node,0.8468756675720215
sinus node,sinus node syndrome,0.8606723546981812
unknown etiology,unknown etiology,0.9999999403953552
unknown etiology,unknown etiology for a few years,0.9236977696418762
unknown etiology,chestpain of unknown etiology for a few years,0.4819568693637848
variation,variation in the drug,0.5780548453330994
hospital admission,hospital admission for severe skin,0.6552194356918335
pint,pint of beer,0.801816463470459
pint,pint of coke,0.794041633605957
pint,pint session,0.7819701433181763
pint,pint of water,0.7504295706748962
heart bypass,heart bypass today,0.8554059863090515
spit,own spit,0.8312500715255737
spit,spit test,0.8157686591148376
spit,spit tests,0.8008620738983154
spit,spit tests throughout the year,0.6102476119995117
pelvic,pelvic ache,0.8302397727966309
pelvic,pelvic x1,0.8138012886047363
pelvic,pelvic ct,0.7964609861373901
pelvic,pelvic discomfort,0.7838845252990723
pelvic,pelvic scan,0.7584794759750366
pelvic,pelvic realignment,0.7472397685050964
pelvic,pelvic range,0.7262955904006958
pelvic,pelvic floors,0.7201876044273376
pelvic,pelvic ultrasound,0.7074819207191467
abnormal cells,abnormal cells on cervix,0.6665216684341431
nail,nail for a couple,0.8168760538101196
nail,nail involvement,0.8022482395172119
nail,nail from the cuticle,0.7946631908416748
nail,pinky nail,0.7667204141616821
nail,nail involvement on fingers,0.7654749155044556
nail,nail for a couple months,0.759925127029419
left knee,left knee for a couple seconds,0.8417186737060547
left knee,left knee on the inner side,0.8402374982833862
left knee,left knee for a couple,0.8335481882095337
left knee,left knee partial replacement,0.7127306461334229
hereditary,hereditary genes after a couple years,0.7320168018341064
hereditary,hereditary genes after a couple,0.707744836807251
hereditary,hereditary hbp,0.5661106109619141
genes,genes after a couple years,0.7010775208473206
twitch,twitch movement,0.8110983371734619
twitch,twitch for a split second,0.8076378703117371
twitch,twitch last year,0.7458057403564453
twitch,twitch near the lump,0.6285959482192993
brain scan,brain scan by the sound,0.7319685220718384
naproxen,naproxen at the moment,0.8696585893630981
naproxen,naproxen for the pain,0.7949844002723694
naproxen,naproxen for swelling,0.6510360836982727
dermatology clinic,dermatology clinic in the churchill hospital,0.7681878805160522
dermatology clinic,dermatology clinic in the churchill hospital in oxford,0.7411814332008362
dermatology clinic,dermatology clinic in the churchill,0.7028764486312866
churchill,churchill hospital in oxford,0.566382884979248
churchill,churchill hospital in oxford for weeks,0.48796719312667847
frightening,frightening symptoms,0.6921284794807434
frightening,frightening episode,0.6917122006416321
frightening,frightening episode in town,0.5385223627090454
frightening,frightening episode of a sudden onset,0.5069465041160583
frightening,frightening episode of a sudden onset of disorientation,0.4353926181793213
pool,gym pool,0.8245518207550049
pool,pool at the end,0.8197838068008423
pool,pool at the same time,0.7652294635772705
pool,pool of blood on the carpet,0.43729764223098755
atypical cells,atypical cells in the margins,0.7497353553771973
electric,electric bike,0.6709150075912476
electric,electric pains,0.6075666546821594
electric,electric foot rest,0.5128341913223267
plastic surgeon,plastic surgeon for histology,0.8340901136398315
plastic surgeon,plastic surgeon for histology results,0.7629668712615967
family member,family member about the abuse,0.6296228766441345
veins,veins in all extremities,0.8206301927566528
veins,veins years,0.8044447898864746
veins,veins in the white,0.7868053913116455
veins,s( along veins,0.7822326421737671
veins,veins of surgery,0.7822019457817078
veins,veins of surgery leg,0.7317404747009277
veins,veins on eyelids,0.6720219254493713
veins,veins in the white of the eye,0.6602017283439636
english,english speaker,0.703054666519165
english,plain english,0.6229591369628906
micro,micro tears,0.6628986597061157
micro,micro tear,0.6365864276885986
micro,micro vascular,0.5285854935646057
micro,micro diskectomy,0.49230411648750305
micro,micro hematuria,0.3818747401237488
micro,micro tears in the tendon,0.3424812853336334
micro,micro pituitary adenoma,0.2223326563835144
transvaginal,transvaginal scan,0.7224936485290527
polyp,polyp surgery,0.7248107194900513
late stage,late stage lung,0.6153590083122253
late stage,late stage cancer,0.6076251268386841
late stage,late stage lung cancer,0.4763936400413513
seizure,seizure today,0.8684968948364258
seizure,seizure type,0.85384202003479
seizure,seizure on the way,0.8430976271629333
seizure,anti seizure,0.8390895128250122
seizure,seizure on the way to the er,0.8122462034225464
seizure,seizure type feeling,0.7915433645248413
seizure,seizure medications,0.764788031578064
seizure,seizure doctors,0.759718656539917
seizure,seizure type feeling with uncontrollable movements,0.7077020406723022
seizure medication,seizure medication,1.0
sun exposure,sun exposure for a baby,0.7236124873161316
window,window of a car,0.7508461475372314
window,rear window of a car,0.6527332067489624
window,window blinds,0.5872495770454407
consistency,spongy consistency,0.7324531078338623
night day,night day with food,0.7289437055587769
incident,incident yesterday,0.808053195476532
incident,scary incident,0.6929083466529846
incident,incident after high stress,0.4372923672199249
string,string of a few months,0.6192662119865417
string,string of serious illnesses,0.25775641202926636
ribs,ribs on the right,0.8146029710769653
ribs,ribs on the right side,0.7791286706924438
ribs,ribs to wards,0.7767987847328186
ribs,ribs towards the front,0.7567311525344849
ribs,achjng ribs,0.748052716255188
ribs,ribs from mid abdomen,0.7165669202804565
ribs,ribs from mid abdomen to the edge,0.6856779456138611
ribs,ribs on the right around the injury,0.6614039540290833
quantity,quantity of blood,0.4565897583961487
sachets,sachets from doc,0.8020535111427307
specialists,specialists intensive care doctors,0.7521234750747681
specialists,specialists intensive care,0.7150399088859558
specialists,specialists intensive care doctors cardiologists,0.6726847290992737
lab tests,lab tests,1.0000001192092896
lab tests,lab tests over many different visits,0.5998377799987793
pleasant,pleasant disposition,0.7474257349967957
pleasant,pleasant experience,0.7180459499359131
pleasant,pleasant rushing,0.5557577013969421
pleasant,pleasant draining feeling,0.5203031897544861
pleasant,pleasant rushing sensation,0.45230984687805176
pleasant,pleasant draining feeling in the urethra,0.3526642918586731
candida,candida for many many years,0.8358364105224609
candida,anti candida,0.8168928623199463
candida,diagnoze candida,0.7672688364982605
candida,candida diet,0.7441480159759521
candida,candida overgrowth,0.7420855760574341
candida,anti candida diet,0.6658021211624146
candida,candida fungal ointment,0.6556089520454407
candida,anti candida fungal ointment,0.6255258321762085
allergic reactions,allergic reactions to dairy,0.7720962762832642
file,file as a anxiety,0.5025143623352051
file,file as a anxiety guy,0.48405319452285767
colonic,colonic clean last year,0.6079885363578796
colonic,colonic muscle spasms,0.5326904654502869
prescribing,prescribing information,0.8778730630874634
bean,bean size sacs,0.5394672155380249
gel,gel form,0.8136693239212036
gel,gel capsule,0.7897592782974243
gel,gel tear,0.7599814534187317
gel,gel caps,0.754910945892334
gel,gel mask,0.7191659212112427
gel,numbing gel,0.711105465888977
gel,lid gel,0.7068734765052795
gel,gel shampoo,0.7007455229759216
gel,vera gel,0.6958589553833008
fibrous,fibrous strands,0.7321418523788452
ends,ends as a result of surgery,0.6282733082771301
waiting list,waiting list on nhs,0.705450713634491
waiting list,waiting list for surgery,0.6782059669494629
waiting list,waiting list for endoscopy,0.626524806022644
waiting list,waiting list for surgery since september,0.5756878852844238
waiting list,waiting list for physiotherapy,0.5148367881774902
waiting list,waiting list for meniscal transplant,0.4336686134338379
knowledge,knowledge on the matter,0.7879624366760254
knowledge,knowledge on this subject,0.6680042743682861
knowledge,knowledge of any cons,0.6263220906257629
knowledge,knowledge in conception,0.5859102010726929
knowledge,knowledge of anatomy,0.5623190402984619
knowledge,own knowledge of anatomy,0.5020370483398438
knowledge,knowledge of other families,0.49970775842666626
knowledge,knowledge of other families in the area,0.4390128254890442
knowledge,knowledge ectopic pregnancy,0.32044705748558044
iodine,iodine supplementation,0.822439432144165
iodine,deficiencies in iodine,0.7587215900421143
iodine,iodine on the wound area,0.7264602184295654
wound,wound recovery,0.75136798620224
wound,leftover wound,0.7484816908836365
wound,wound specialist,0.6990987062454224
wound,redressing of wound,0.6729869246482849
wound,wound recovery time,0.5832595825195312
warning,lots of warning,0.7859957218170166
warning,yesterday warning,0.6501151323318481
warning,warning of the dangers,0.6406241655349731
warning,warning sheet,0.6134572625160217
warning,stern warning,0.6036967635154724
warning,yesterday warning of the dangers,0.5830247402191162
warning,yesterday warning of the dangers of these drugs,0.3991571366786957
warning,warning of the dangers of these drugs,0.3851439952850342
yeast,yeast at bay,0.8307636976242065
yeast,horrible yeast,0.8226850032806396
yeast,yeast infecton,0.7374251484870911
yeast,yeast intection,0.7195103168487549
yeast,yeast infecton symptons,0.6102738380432129
antifungal,antifungal creams,0.8452653288841248
evidence,enough evidence,0.7753409147262573
characteristic,characteristic marks between fingers,0.4014691710472107
eczema,other eczema,0.9228506684303284
eczema,eczema cream,0.895203709602356
eczema,eczema with little success,0.8753754496574402
eczema,eczema-like lesions,0.8595949411392212
eczema,eczema rashes,0.8395751118659973
eczema,eczema bumps,0.8247246146202087
eczema,eczema as a child,0.814825713634491
eczema,eczema on other parts,0.8098436594009399
eczema,eczema-like lesions around the edges,0.7977275848388672
lightning,lightning type of pattern,0.5323804616928101
sweat,sweat smell,0.748971700668335
sweat,sweat withdrawal,0.7027106285095215
scratch marks,scratch marks in ears,0.7201483249664307
ivermectin,soolanga ivermectin,0.6960921287536621
dog,beloved dog,0.6822260618209839
dog,dog with a pillow,0.5431138277053833
dog,dog on a wet day,0.49962830543518066
dog,dog allergies,0.4376385509967804
bleach,bleach smell,0.7964223623275757
bleach,bleach baths,0.760791540145874
bleach,bleach urine,0.7030788064002991
bleach,bleach urine test,0.5884202718734741
walls,urthera walls,0.7082383632659912
walls,walls of vagina,0.6813704371452332
walls,walls of the fistula,0.5602189302444458
walls,walls with sore weepy eyes,0.5300757884979248
sulfur,sulfur lotion,0.7133880257606506
peppermint,peppermint tablets,0.8429825305938721
peppermint,peppermint lozenges,0.7680938243865967
peppermint,peppermint pure-castile,0.7321934700012207
peppermint,peppermint tea tree,0.7084838151931763
peppermint,peppermint tea tree soaks,0.6447231769561768
peppermint,peppermint pure-castile soap,0.5938969254493713
hydrogen peroxide,hydrogen peroxide spray,0.8273254632949829
hydrogen peroxide,hydrogen peroxide recipe,0.8239754438400269
hydrogen peroxide,hydrogen peroxide douche,0.7041984796524048
hydrogen peroxide,hydrogen peroxide spray inhalation,0.6785523891448975
hydrogen peroxide,hydrogen peroxide recipe for dogs,0.6468874216079712
peroxide,peroxide spray,0.8774724006652832
peroxide,peroxide wash,0.8558750152587891
peroxide,peroxide toothpaste,0.8001430034637451
peroxide,hydride peroxide,0.7654943466186523
peroxide,peroxide douche,0.7559717297554016
peroxide,peroxide spray inhalation,0.6735614538192749
peroxide,peroxide recipe for dogs,0.6362202763557434
mite,mite bedding,0.6633718609809875
mite,mite allergy,0.6405155062675476
dogs,dogs name,0.6809169054031372
scrapes,scrapes with a razor blade,0.6957966089248657
mineral oil,mineral oil on slides,0.7015968561172485
bites,bites of food,0.817406415939331
advantan,advantan fatty,0.7683390378952026
advantan,advantan fatty cream,0.6008761525154114
advantan,advantan cream for the dry areas,0.482543021440506
dandruff,dandruff problem,0.8737110495567322
dandruff,dandruff shampoo,0.8486250042915344
dandruff,persistant dandruff,0.793311595916748
dandruff,persistant dandruff problem,0.7247323393821716
nizoral,nizoral for months,0.8073352575302124
nizoral,nizoral for months 2x,0.7140317559242249
new job,new job process,0.696625828742981
new job,new job after that stocking,0.6433384418487549
new job,new job in september,0.6221669912338257
new job,new job after that stocking shelves,0.5551949143409729
new job,new job after that stocking shelves at costco,0.47832614183425903
surface,surface people,0.7338660955429077
surface,surface area,0.7115321755409241
surface,surface as a commode,0.7099595069885254
surface,puss to the surface,0.6298732757568359
surface,surface of the indwelling,0.5207234025001526
surface,surface of the abscess,0.4844571352005005
surface,surface of the indwelling urolift,0.39248400926589966
surface,puss to the surface of the abscess,0.3478821814060211
surface,surface of the indwelling urolift implant,0.337211012840271
toilets,communal toilets,0.805349588394165
definition,definition of a disorder,0.4537448287010193
definition,definition of extreme pain,0.32216688990592957
rectum,rectum pressure,0.7418409585952759
rectum,rectum after the enema,0.7021423578262329
bright red,bright red skin,0.7840554714202881
bright red,bright red blood,0.7756781578063965
bright red,bright red blood in the toilet,0.5778436660766602
bright red,bright red spots of blood,0.5009768009185791
bright red,bright red spots of blood on toilet,0.40353018045425415
bright red,bright red spots of blood on toilet paper,0.36742299795150757
rectal bleeding,rectal bleeding since last thursday,0.9128996133804321
rectal bleeding,rectal bleeding for years,0.9126783609390259
anaemia,anaemia society,0.8233814835548401
anaemia,anaemia without iron,0.8159254789352417
anaemia,anaemia without iron deficiency,0.7855144739151001
anxiety levels,anxiety levels through the roof,0.7385716438293457
eating habits,strange eating habits,0.8416370153427124
centimeter,signle centimeter,0.8464708924293518
centimeter,centimeter in years,0.7920522689819336
centimeter,signle centimeter in years,0.6772176027297974
red meat,red meat eater,0.8098663091659546
red meat,red meat eater 3x,0.6897519826889038
red meat,red meat eater 3x week,0.633741557598114
meat,meat in a supermarket,0.7297272086143494
meat,meat liver,0.7097514867782593
meat,meat for the last few days,0.6927486658096313
meat,meat for each meal,0.6655058860778809
meat,meat eater 3x,0.5747031569480896
meat,meat eater 3x week,0.5194153785705566
literal,literal next day,0.5344817042350769
literal,literal jet of bright red blood,0.30010247230529785
feel,zombie feel,0.5199873447418213
colorectal,colorectal system,0.8688690066337585
colorectal,colorectal doctor,0.7935035228729248
colorectal,colorectal consultant,0.7723190784454346
colorectal,colorectal nurse,0.7472355961799622
colonoscopies,colonoscopies in the last few years,0.8660663366317749
gastroenterologist,gastroenterologist in a few weeks,0.8338720798492432
gastroenterologist,gastroenterologist on 15th july,0.7771176099777222
gastroenterologist,gastroenterologist in may,0.7594559192657471
tomato,tomato extract,0.6464580297470093
third trimester,third trimester at the time,0.9512923955917358
liquid diet,liquid diet today,0.9338878989219666
liquid diet,liquid diet for a couple,0.8805445432662964
liquid diet,liquid diet for a couple of days,0.8691659569740295
liquid diet,liquid diet of ensures,0.6728106737136841
excessive gas,excessive gas movement,0.8377392292022705
gas,gas with no gas,0.7590434551239014
gas,gas exchange,0.7082469463348389
gas,gas liberation,0.7058316469192505
gas,lots of gas,0.6992887258529663
gas,alot of gas,0.6971499919891357
gas,bubbles of gas,0.6768767833709717
gas,gas through the vagina,0.6452610492706299
gas,stories of the gas,0.6334847211837769
gas,gas pattern,0.6252058744430542
iliac,iliac vien,0.7535130381584167
iliac,thurners iliac,0.724724531173706
iliac,thurners iliac vien,0.6000179052352905
iliac,iliac vien compression,0.593582034111023
iliac,thurners iliac vien compression,0.5063316822052002
iliac,sacro-iliac joints,0.43741387128829956
iliac,sacro-iliac joints sag,0.3415217995643616
iliac,sacro-iliac joints sag t1w,0.3202994465827942
red pepper,red pepper to a lot,0.8019403219223022
pepper,pepper of any kind,0.8225640058517456
fiber,fiber foods,0.7950652241706848
fiber,fiber diet,0.7636902332305908
fiber,fiber damage,0.7071778178215027
fiber,fiber with each meal,0.6897954344749451
fiber,enough fiber with each meal,0.6040967702865601
internal hemorrhoids,internal hemorrhoids for last month,0.840059220790863
pasta,plain pasta,0.8402986526489258
pasta,wholemeal pasta,0.7376937866210938
pasta,pasta with tomato sauce,0.7072742581367493
revision,revision in december,0.740155816078186
basal,basal thumb,0.6910697817802429
basal,basal thumb surgery,0.5212184190750122
basal,basal joints of a few other fingers,0.42222005128860474
index finger,index finger on each hand,0.9135792255401611
joints,other joints,0.9058698415756226
joints,joints like knees,0.8513977527618408
joints,joints at the moment,0.8487581014633179
joints,joints of each hand,0.8154628276824951
joints,other joints like knees,0.8139358758926392
joints,joints in knees,0.8130731582641602
joints,joints in elbows,0.791225790977478
joints,achy joints,0.7860641479492188
joints,joints tail,0.7784331440925598
x-rays,x-rays god,0.8059256076812744
x-rays,x-rays on both areas,0.7557287216186523
any,reliever of any kind,0.23831896483898163
any,feakouts to any change,0.21408717334270477
any,behalf of any members,0.19452860951423645
any,mention of any bone spurs,0.15254685282707214
any,thanks to any advice,0.1445252001285553
any,mention of any further tests,0.14398136734962463
any,issues than any other blood,0.07904226332902908
any,issues than any other blood thinning medication,0.021631496027112007
any,issues than any other blood thinning,-0.009265828877687454
muscular,muscular r,0.8384932279586792
muscular,muscular issue,0.7448983192443848
muscular,muscular issues,0.7123905420303345
muscular,muscular tightness,0.6913291811943054
muscular,muscular skeletal surgeon,0.6795790791511536
muscular,muscular ring,0.6635569930076599
muscular,muscular compensation,0.6400574445724487
muscular,muscular skeletol,0.6312893629074097
muscular,muscular injection,0.6141849756240845
occupational,occupational hand therapist,0.5662938952445984
stretch,stretch in a specific way,0.8671913146972656
stretch,stretch in the front,0.8002316355705261
stretch,stretch of time,0.711520791053772
stretch,myofascial stretch,0.6706701517105103
nerve conduction,nerve conduction tests,0.829096794128418
conduction,conduction study,0.7671855688095093
wrists,wrists hands,0.9014447927474976
wrists,wrists shoulders,0.8390781879425049
wrists,wrists ankles,0.802618145942688
wrists,wrists shoulders knees,0.7694801092147827
wrists,wrists shoulders knees hips,0.6992968320846558
wrists,wrists shoulders knees hips ankles,0.6493566632270813
painful ankle,painful ankle in both legs,0.8746498823165894
solutions,other solutions,0.8718646168708801
solutions,solutions from many doctors,0.56390380859375
solutions,solutions hematologists,0.3657647669315338
aggressive,aggressive form,0.8018113374710083
aggressive,aggressive argument,0.7174127101898193
aggressive,aggressive physio,0.6691938638687134
aggressive,aggressive procedure,0.6396278142929077
aggressive,aggressive flares,0.5928328037261963
aggressive,huge aggressive argument,0.5870152711868286
aggressive,aggressive massage,0.5612837672233582
aggressive,aggressive recovery,0.5539541244506836
aggressive,aggressive insomnia,0.48471799492836
business,business situation,0.7892655730247498
business,own business,0.7867476940155029
business,business trip,0.5968274474143982
business,business hours,0.5025309324264526
business,business trip to milan,0.3299810290336609
business,business trip to milan via frankfurt,0.2064180076122284
business,business trip to milan via frankfurt today,0.2034582942724228
internal medicine,internal medicine doctor,0.8596205115318298
internal medicine,internal medicine doctor pcp,0.5876343250274658
knee brace,knee brace until such a time,0.8423504829406738
knee brace,biggish knee brace,0.8206741213798523
bony exostosis,bony exostosis,1.0
cortical thickening,cortical thickening in the similar location,0.9218456149101257
posterior,posterior elements,0.806118905544281
posterior,posterior labral,0.6880527138710022
posterior,posterior capsule,0.6837104558944702
posterior,posterior bag,0.6523573994636536
posterior,posterior horn,0.6390939950942993
posterior,posterior central disc,0.6025837063789368
posterior,posterior annular fissure,0.5068780183792114
posterior,posterior central disc extrusion,0.47914478182792664
posterior,posterior labral tear,0.42594465613365173
researcher,researcher at sanford,0.6530158519744873
researcher,researcher at sanford burnham,0.5778206586837769
researcher,researcher at sanford burnham prebys medical discovery institute,0.5659037828445435
researcher,researcher at sanford burnham prebys,0.5269339084625244
researcher,researcher at sanford burnham prebys medical discovery,0.48063716292381287
vertebral,vertebral bodies,0.8871679306030273
vertebral,vertebral alignment,0.7641592025756836
anti-inflammatory,anti-inflammatory meds,0.8965254426002502
anti-inflammatory,anti-inflammatory eyedrops,0.6543693542480469
nerve root,nerve root block,0.8190515041351318
nerve root,nerve root at the l5,0.7665244340896606
nerve root,nerve root block injection,0.667304277420044
knee cap,knee cap base,0.8596309423446655
males,other males,0.83158278465271
square,queens square,0.716834545135498
square,square london,0.6533979177474976
square,square lake,0.6352257132530212
square,queens square london,0.6214382648468018
square,square lake nutrition,0.4062367379665375
families,other families,0.872414231300354
families,families in the area,0.8181356191635132
families,other families in the area,0.7498754858970642
participant,participant in this forum,0.7006517648696899
bone length,bone length discrepancy,0.7736254930496216
miles,miles at a time,0.8360987901687622
miles,miles yesterday,0.8123043179512024
miles,miles on the beach,0.7658777236938477
miles,miles sunday,0.7465421557426453
miles,miles at a time without issues,0.7245834469795227
miles,miles per day,0.7136750221252441
miles,miles cycling,0.6804224848747253
miles,miles sunday after the course,0.593956708908081
right patella,right patella fracture,0.8161007761955261
right patella,right patella fracture from lower pole,0.6840329170227051
dance,dance class,0.7765055894851685
complicated,complicated one,0.8340614438056946
complicated,complicated story,0.6979007720947266
complicated,complicated case,0.693330705165863
complicated,complicated history,0.5046992301940918
complicated,complicated tooth,0.48228031396865845
complicated,complicated test,0.4184620678424835
complicated,complicated history with regards,0.36260560154914856
complicated,complicated history with regards to problems,0.32530245184898376
complicated,complicated test than the gram,0.2625564634799957
recommendations,recommendations for books,0.7093492746353149
recommendations,recommendations for specific products,0.6739938259124756
recommendations,recommendations on better ways,0.5976265072822571
recommendations,recommendations on good surgeons,0.4524175524711609
recommendations,recommendations for a specialist,0.44938111305236816
recommendations,recommendations for birth,0.43595850467681885
recommendations,recommendations for a foot,0.412644624710083
recommendations,recommendations for surgeons in the us,0.4022689759731293
recommendations,recommendations for the optimal limit,0.38587403297424316
wrist arthroscopy,wrist arthroscopy for tfcc,0.7868682146072388
wrist arthroscopy,wrist arthroscopy for tfcc tear,0.761971116065979
comparison,comparison to the opposite hip,0.3976455330848694
comparison,comparison to the left ear,0.3293137550354004
comparison,comparison to appendicitis,0.22294005751609802
comparison,comparison to appendicitis pain,0.2040044665336609
purpose,purpose of weight,0.4116414487361908
purpose,purpose of weight gain,0.3597290813922882
academic,academic talk,0.6669380068778992
academic,academic talk amongst ophthalmologists,0.4259229600429535
god,god at this point,0.698357105255127
god,god send,0.5957445502281189
god,rotten god,0.5448412299156189
god,god for mercy,0.5302193760871887
god,god bless,0.49513041973114014
god,grace of god,0.4837197959423065
god,god awful brain,0.44614240527153015
god,god sake,0.4386900067329407
god,god awful smell,0.4229983687400818
accurate,accurate indication,0.6453884243965149
accurate,accurate description,0.6053663492202759
accurate,accurate diagnostical answers,0.30205413699150085
accurate,accurate faecal occult test,0.23155108094215393
menstrual,menstrual management,0.7395104169845581
menstrual,menstrual management of problematic periods,0.6776117086410522
melatonin,melatonin valarian,0.7907061576843262
melatonin,melatonin valarian root,0.6950058937072754
melatonin,melatonin valarian root nytol,0.6886807680130005
melatonin,melatonin valarian root nytol mitazapine,0.6782947778701782
scabs,tiny scabs,0.8363154530525208
scabs,scabs in nose,0.7243381142616272
alloy,alloy tantalum,0.742399275302887
alloy,alloy body implants,0.6309828162193298
parking,parking lot,0.8500432968139648
parking,walmart parking lot,0.7049257159233093
grams,grams in total,0.9055168628692627
grams,grams with the shake,0.7438422441482544
grams,grams of protein,0.6561126708984375
grams,grams of fat,0.6541421413421631
grams,grams of fiber,0.6424411535263062
grams,grams at night,0.6339828968048096
grams,grams with the shake in the morning,0.5562448501586914
grams,grams of l-glutamine,0.5257658958435059
priority,priority at the moment,0.8615660667419434
priority,priority than b vitamins,0.5068848133087158
algae,algae oil keto,0.6476972699165344
lymph nodes swell,lymph nodes swell normal size summer,0.8573154807090759
exception,exception of some discomfort,0.5300151109695435
exception,exception of acid,0.5166432857513428
exception,exception of acid reflux,0.2642698287963867
exception,exception of a low white blood cell,0.253197580575943
exception,exception of a low white blood cell count,0.2472509741783142
changes in size,changes in size,0.9999999403953552
personal experience,personal experience of the bp,0.4587820768356323
personal experience,personal experience of the bp medication,0.25056785345077515
personal experience,personal experience of autoimmune neutropenia,0.1529824435710907
punctures,punctures pressure,0.786770761013031
punctures,lumber punctures,0.6906867027282715
axillary,axillary area,0.7699066400527954
discovery,discovery institute,0.7146672010421753
discovery,discovery of the cyst,0.23077087104320526
discovery,discovery of swollen lymph nodes,0.20926828682422638
infection only,infection only days before the blood,0.5477085113525391
infection only,infection only days before the blood test,0.44510704278945923
tenderness,lots of tenderness,0.8501361608505249
tenderness,tenderness at the injury,0.7726782560348511
tenderness,tenderness at the injury site,0.7386504411697388
tenderness,tenderness in the veruca,0.661057710647583
tenderness,tenderness in the veruca area,0.6140959858894348
tenderness,tenderness in the glands under the jaw,0.5616979598999023
cmp,cmp blood test,0.6421769857406616
sed rate,sed rate test,0.9034970998764038
peripheral,peripheral pain,0.673785388469696
peripheral,peripheral joints,0.6207740306854248
peripheral,peripheral zones,0.6146868467330933
crp,crp level,0.8153237104415894
crp,crp levels,0.7703106999397278
crp,ml crp,0.7512406706809998
crp,crp c-reactive protein,0.6095889806747437
crp,crp inflammatory factors,0.5772876143455505
metabolic panel,metabolic panel blood,0.8669686913490295
metabolic panel,metabolic panel test,0.8580174446105957
metabolic panel,metabolic panel blood tests,0.778083086013794
